image_path,label
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle265_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle635_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle320_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle770_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle818_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle18_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle662_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle398_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle232_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle727_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle377_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle418_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle224_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle674_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle361_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle731_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle859_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle59_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle623_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle273_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle789_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle766_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle336_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle341_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle711_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle204_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle654_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle438_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle592_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle746_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle316_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle603_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle253_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle480_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle879_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle79_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle896_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle96_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle195_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle300_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle750_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle7_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle245_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle615_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle496_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle479_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle183_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle80_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle880_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle707_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle357_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle642_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle212_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle838_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle38_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle584_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle639_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle269_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle793_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle286_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle906_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle455_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle140_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle510_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle843_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle43_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle394_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle681_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle402_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle14_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle814_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle547_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle117_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle678_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle382_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle228_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle697_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle947_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle414_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle101_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle551_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle802_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle785_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle290_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle443_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle910_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle55_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle855_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle506_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle156_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle442_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle911_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle54_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle854_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle507_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle157_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle784_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle291_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle946_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle415_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle100_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle550_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle803_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle679_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle383_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle229_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle696_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle403_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle15_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle815_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle546_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle116_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle395_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle680_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle907_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle454_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle141_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle511_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle842_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle42_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle638_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle268_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle792_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle287_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle839_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle39_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle585_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle706_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle356_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle643_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle213_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle497_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle478_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle182_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle81_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle881_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle301_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle751_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle6_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle244_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle614_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle481_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle878_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle78_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle897_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle97_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle194_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle747_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle317_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle602_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle252_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle439_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle593_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle340_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle710_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle205_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle655_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle622_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle272_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle788_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle767_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle337_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle858_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle58_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle225_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle675_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle360_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle730_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle419_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle663_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle399_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle233_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle726_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle376_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle819_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle19_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle264_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle634_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle321_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle771_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle458_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle35_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle835_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle566_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle136_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle423_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle589_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle618_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle248_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle161_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle531_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle862_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle62_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle927_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle474_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle74_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle874_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle527_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle177_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle462_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle198_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle931_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle659_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle209_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle120_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle570_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle823_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle23_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle435_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle764_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle334_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle621_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle271_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle158_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle508_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle363_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle699_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle733_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle226_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle676_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle949_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle725_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle375_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle660_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle230_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle119_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle549_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle322_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle772_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle288_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle267_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle637_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle908_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle359_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle709_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle420_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle565_.jpg,Maize leaf beetle
/Users/jeniphermawia/Desktop/crop/Maize leaf beetle/leaf beetle135_.jpg,Maize leaf beetle
